captdate,year,month,day,nethours,min_nets,max_nets,relmyrts,relhumme,relgcks,relcats,rel_brcr,notes,date_str,day_hours,doy
30-Oct-97,1997,10,30,120,16,16,,,,,,,10/30/1997,7.5,303
31-Oct-97,1997,10,31,192,16,16,,,,,,,10/31/1997,12,304
2-Nov-97,1997,11,2,3,3,3,,,,,,,11/2/1997,1,306
3-Nov-97,1997,11,3,96,16,16,,,,,,,11/3/1997,6,307
4-Nov-97,1997,11,4,80,16,16,,,,,,,11/4/1997,5,308
5-Nov-97,1997,11,5,100,16,16,,,,,,,11/5/1997,6.25,309
10-Nov-97,1997,11,10,72,12,12,,,,,,,11/10/1997,6,314
11-Nov-97,1997,11,11,115,12,12,,,,,,,11/11/1997,9.583333,315
12-Nov-97,1997,11,12,42,7,7,,,,,,,11/12/1997,6,316
26-Apr-98,1998,4,26,34,7.5,7.5,,,,,,,4/26/1998,4.533333,116
28-Apr-98,1998,4,28,61,7.5,7.5,,,,,,,4/28/1998,8.133333,118
29-Apr-98,1998,4,29,64,7.5,7.5,,,,,,,4/29/1998,8.533334,119
30-Apr-98,1998,4,30,60,7.5,7.5,,,,,,,4/30/1998,8,120
1-May-98,1998,5,1,81,7.5,7.5,,,,,,,5/1/1998,10.8,121
2-May-98,1998,5,2,66,7.5,7.5,,,,,,,5/2/1998,8.8,122
3-May-98,1998,5,3,36,11,11,,,,,,,5/3/1998,3.272727,123
3-May-98,1998,5,3,82,7.5,7.5,,,,,,,5/3/1998,10.93333,123
4-May-98,1998,5,4,17,7.5,7.5,,,,,,,5/4/1998,2.266667,124
7-May-98,1998,5,7,45,7.5,7.5,,,,,,,5/7/1998,6,127
8-May-98,1998,5,8,60,7.5,7.5,,,,,,,5/8/1998,8,128
14-May-98,1998,5,14,15,7.5,7.5,,,,,,,5/14/1998,2,134
15-May-98,1998,5,15,88,7.5,7.5,,,,,,,5/15/1998,11.73333,135
16-May-98,1998,5,16,103,3,11,,,,,,,5/16/1998,9.363636,136
17-May-98,1998,5,17,84.5,7.5,11,,,,,,,5/17/1998,7.681818,137
18-May-98,1998,5,18,135.5,8,11,,,,,,,5/18/1998,12.31818,138
19-May-98,1998,5,19,128,7.5,11,,,,,,,5/19/1998,11.63636,139
20-May-98,1998,5,20,85,7.5,11,,,,,,,5/20/1998,7.727273,140
21-May-98,1998,5,21,77,7.5,11,,,,,,,5/21/1998,7,141
22-May-98,1998,5,22,100,6.5,11,,,,,,,5/22/1998,9.090909,142
23-May-98,1998,5,23,94,6.5,11,,,,,,,5/23/1998,8.545455,143
24-May-98,1998,5,24,113,7.5,11,,,,,,,5/24/1998,10.27273,144
25-May-98,1998,5,25,56,7.5,11,,,,,,,5/25/1998,5.090909,145
26-May-98,1998,5,26,89,3,11,,,,,,,5/26/1998,8.090909,146
27-May-98,1998,5,27,50,11,11,,,,,,,5/27/1998,4.545455,147
29-May-98,1998,5,29,27,11,11,,,,,,,5/29/1998,2.454545,149
2-Jun-98,1998,6,2,46,3,11,,,,,,,6/2/1998,4.181818,153
31-Aug-98,1998,8,31,12,4,4,,,,,,,8/31/1998,3,243
1-Sep-98,1998,9,1,24,4,4,,,,,,,9/1/1998,6,244
2-Sep-98,1998,9,2,20,4,4,,,,,,,9/2/1998,5,245
3-Sep-98,1998,9,3,20,4,4,,,,,,,9/3/1998,5,246
4-Sep-98,1998,9,4,20,4,4,,,,,,,9/4/1998,5,247
8-Sep-98,1998,9,8,16,4,4,,,,,,,9/8/1998,4,251
9-Sep-98,1998,9,9,40,4,4,,,,,,,9/9/1998,10,252
10-Sep-98,1998,9,10,16,4,4,,,,,,,9/10/1998,4,253
14-Sep-98,1998,9,14,44,11,11,,,,,,,9/14/1998,4,257
15-Sep-98,1998,9,15,17.5,7,7,,,,,,,9/15/1998,2.5,258
16-Sep-98,1998,9,16,44,11,11,,,,,,,9/16/1998,4,259
18-Sep-98,1998,9,18,38.5,11,11,,,,,,,9/18/1998,3.5,261
19-Sep-98,1998,9,19,33,11,11,,,,,,,9/19/1998,3,262
20-Sep-98,1998,9,20,44,11,11,,,,,,,9/20/1998,4,263
21-Sep-98,1998,9,21,25,11,11,,,,,,,9/21/1998,2.272727,264
22-Sep-98,1998,9,22,4,7,7,,,,,,,9/22/1998,0.5714286,265
23-Sep-98,1998,9,23,16,7,7,,,,,,,9/23/1998,2.285714,266
24-Sep-98,1998,9,24,44,11,11,,,,,,,9/24/1998,4,267
25-Sep-98,1998,9,25,44,4,11,,,,,,,9/25/1998,4,268
26-Sep-98,1998,9,26,72,11,11,,,,,,,9/26/1998,6.545455,269
27-Sep-98,1998,9,27,38,11,11,,,,,,,9/27/1998,3.454545,270
28-Sep-98,1998,9,28,41,11,11,,,,,,,9/28/1998,3.727273,271
29-Sep-98,1998,9,29,82,11,11,,,,,,,9/29/1998,7.454545,272
30-Sep-98,1998,9,30,36,11,11,,,,,,,9/30/1998,3.272727,273
2-Oct-98,1998,10,2,69,5,11,,,,,,,10/2/1998,6.272727,275
3-Oct-98,1998,10,3,132,11,11,,,,,,,10/3/1998,12,276
4-Oct-98,1998,10,4,132,11,11,,,,,,,10/4/1998,12,277
5-Oct-98,1998,10,5,33,11,11,,,,,,,10/5/1998,3,278
6-Oct-98,1998,10,6,132,11,11,,,,,,,10/6/1998,12,279
7-Oct-98,1998,10,7,88,11,11,,,,,,,10/7/1998,8,280
8-Oct-98,1998,10,8,28,11,11,,,,,,,10/8/1998,2.545455,281
12-Oct-98,1998,10,12,143,6,11,,,,,,,10/12/1998,13,285
13-Oct-98,1998,10,13,120,10,10,,,,,,,10/13/1998,12,286
14-Oct-98,1998,10,14,26,7,10,,,,,,,10/14/1998,2.6,287
15-Oct-98,1998,10,15,120,10,10,,,,,,,10/15/1998,12,288
16-Oct-98,1998,10,16,120,10,10,,,,,,,10/16/1998,12,289
17-Oct-98,1998,10,17,120,10,10,,,,,,,10/17/1998,12,290
18-Oct-98,1998,10,18,120,10,10,,,,,,,10/18/1998,12,291
19-Oct-98,1998,10,19,9,9,9,,,,,,,10/19/1998,1,292
20-Oct-98,1998,10,20,68,9,9,8,,,,,,10/20/1998,7.555555,293
21-Oct-98,1998,10,21,72,9,9,,,,,,,10/21/1998,8,294
22-Oct-98,1998,10,22,31,5,9,3,,,,,,10/22/1998,3.444444,295
23-Oct-98,1998,10,23,30,7,9,,,,,,,10/23/1998,3.333333,296
25-Oct-98,1998,10,25,45,9,9,,,,,,,10/25/1998,5,298
1-Nov-98,1998,11,1,63,9,9,,,,,,,11/1/1998,7,305
5-Nov-98,1998,11,5,40,9,9,,,,,,,11/5/1998,4.444445,309
6-Nov-98,1998,11,6,45,9,9,,,,,,,11/6/1998,5,310
7-Nov-98,1998,11,7,54,9,9,,,,,,,11/7/1998,6,311
8-Nov-98,1998,11,8,47,9,9,,,,,,,11/8/1998,5.222222,312
9-Nov-98,1998,11,9,36,9,9,,,,,,,11/9/1998,4,313
14-Nov-98,1998,11,14,22,9,9,,,,,,,11/14/1998,2.444444,318
15-Nov-98,1998,11,15,81,9,9,,,,,,,11/15/1998,9,319
16-Nov-98,1998,11,16,18,5,9,,,,,,,11/16/1998,2,320
12-Dec-98,1998,12,12,16,4,4,,,,,,,12/12/1998,4,346
21-Apr-99,1999,4,21,8,4,4,,,,,,,4/21/1999,2,111
28-Apr-99,1999,4,28,36,4.5,4.5,,,,,,,4/28/1999,8,118
1-May-99,1999,5,1,165,8,8.5,,,,,,,5/1/1999,19.41176,121
2-May-99,1999,5,2,48,8,8,,,,,,,5/2/1999,6,122
6-May-99,1999,5,6,47,8,8,,,,,,,5/6/1999,5.875,126
7-May-99,1999,5,7,34,4,8,,,,,,,5/7/1999,4.25,127
8-May-99,1999,5,8,60,8,8,,,,,,,5/8/1999,7.5,128
9-May-99,1999,5,9,120,8,9,,,,,,,5/9/1999,13.33333,129
10-May-99,1999,5,10,73,5,9,,,,,,,5/10/1999,8.111111,130
11-May-99,1999,5,11,72,9,9,,,,,,,5/11/1999,8,131
12-May-99,1999,5,12,135,9,9,,,,,,,5/12/1999,15,132
13-May-99,1999,5,13,109,5,9,,,,,,,5/13/1999,12.11111,133
14-May-99,1999,5,14,63,9,9,,,,,,,5/14/1999,7,134
15-May-99,1999,5,15,90,9,9,,,,,,,5/15/1999,10,135
16-May-99,1999,5,16,165,9,12,,,,,,,5/16/1999,13.75,136
17-May-99,1999,5,17,180,12,12,,,,,,,5/17/1999,15,137
18-May-99,1999,5,18,129,12,12,,,,,,,5/18/1999,10.75,138
19-May-99,1999,5,19,21,3,3,,,,,,,5/19/1999,7,139
20-May-99,1999,5,20,86,3,8,,,,,,,5/20/1999,10.75,140
21-May-99,1999,5,21,120,12,12,,,,,,,5/21/1999,10,141
22-May-99,1999,5,22,117,3,12,,,,,,,5/22/1999,9.75,142
23-May-99,1999,5,23,63,12,12,,,,,,,5/23/1999,5.25,143
24-May-99,1999,5,24,41,3,8,,,,,,,5/24/1999,5.125,144
25-May-99,1999,5,25,43,5,9,,,,,,,5/25/1999,4.777778,145
26-May-99,1999,5,26,114,5,12,,,,,,,5/26/1999,9.5,146
27-May-99,1999,5,27,69,8,12,,,,,,,5/27/1999,5.75,147
28-May-99,1999,5,28,60,12,12,,,,,,,5/28/1999,5,148
29-May-99,1999,5,29,144,12,12,,,,,,,5/29/1999,12,149
30-May-99,1999,5,30,144,12,12,,,,,,,5/30/1999,12,150
31-May-99,1999,5,31,144,12,12,,,,,,,5/31/1999,12,151
1-Jun-99,1999,6,1,144,12,12,,,,,,,6/1/1999,12,152
2-Jun-99,1999,6,2,48,12,12,,,,,,,6/2/1999,4,153
3-Jun-99,1999,6,3,72,12,12,,,,,,,6/3/1999,6,154
4-Jun-99,1999,6,4,72,12,12,,,,,,,6/4/1999,6,155
5-Jun-99,1999,6,5,48,12,12,,,,,,,6/5/1999,4,156
6-Jun-99,1999,6,6,48,12,12,,,,,,,6/6/1999,4,157
7-Jun-99,1999,6,7,48,12,12,,,,,,,6/7/1999,4,158
28-Aug-99,1999,8,28,15,3,3,,,,,,,8/28/1999,5,240
29-Aug-99,1999,8,29,9,3,3,,,,,,,8/29/1999,3,241
11-Sep-99,1999,9,11,22,3,12,,,,,,,9/11/1999,1.833333,254
12-Sep-99,1999,9,12,99,3,12,,,,,,,9/12/1999,8.25,255
13-Sep-99,1999,9,13,97,3,12,,,,,,,9/13/1999,8.083333,256
14-Sep-99,1999,9,14,52,3,12,,,,,,,9/14/1999,4.333333,257
15-Sep-99,1999,9,15,12,3,3,,,,,,,9/15/1999,4,258
18-Sep-99,1999,9,18,150,12,12,,,,,,,9/18/1999,12.5,261
19-Sep-99,1999,9,19,137,9,12,,,,,,,9/19/1999,11.41667,262
20-Sep-99,1999,9,20,144,12,12,,,,,,,9/20/1999,12,263
21-Sep-99,1999,9,21,42,12,12,,,,,,,9/21/1999,3.5,264
22-Sep-99,1999,9,22,4.5,3,3,,,,,,,9/22/1999,1.5,265
23-Sep-99,1999,9,23,72,4,12,,,,,,,9/23/1999,6,266
24-Sep-99,1999,9,24,54,12,12,,,,,,,9/24/1999,4.5,267
25-Sep-99,1999,9,25,144,12,12,,,,,,,9/25/1999,12,268
26-Sep-99,1999,9,26,144,12,12,,,,,,,9/26/1999,12,269
27-Sep-99,1999,9,27,80,3,12,,,,,,,9/27/1999,6.666667,270
28-Sep-99,1999,9,28,132,11,11,,,,,,,9/28/1999,12,271
29-Sep-99,1999,9,29,55,11,11,,,,,,,9/29/1999,5,272
30-Sep-99,1999,9,30,73,3,11,,,,,,,9/30/1999,6.636364,273
1-Oct-99,1999,10,1,67,3,12,,,,,,,10/1/1999,5.583333,274
2-Oct-99,1999,10,2,144,12,12,,,,,,,10/2/1999,12,275
3-Oct-99,1999,10,3,63,12,12,,,,,,,10/3/1999,5.25,276
4-Oct-99,1999,10,4,21,12,12,,,,,,,10/4/1999,1.75,277
5-Oct-99,1999,10,5,60,5,5,,,,,,,10/5/1999,12,278
6-Oct-99,1999,10,6,63,12,12,,,,,,,10/6/1999,5.25,279
7-Oct-99,1999,10,7,63,3,12,,,,,,,10/7/1999,5.25,280
8-Oct-99,1999,10,8,142,12,12,,,,,,,10/8/1999,11.83333,281
9-Oct-99,1999,10,9,27,9,9,,,,,,,10/9/1999,3,282
10-Oct-99,1999,10,10,54,12,12,,,,,,,10/10/1999,4.5,283
11-Oct-99,1999,10,11,132,12,12,,,,,,,10/11/1999,11,284
12-Oct-99,1999,10,12,123,9,12,194,,,,,,10/12/1999,10.25,285
13-Oct-99,1999,10,13,128.5,9,12,11,,,,,,10/13/1999,10.70833,286
15-Oct-99,1999,10,15,125,9,12,75,,,,,,10/15/1999,10.41667,288
16-Oct-99,1999,10,16,90,3,12,,,,,,,10/16/1999,7.5,289
17-Oct-99,1999,10,17,108,12,12,,,,,,,10/17/1999,9,290
19-Oct-99,1999,10,19,144,12,12,11,,,,,,10/19/1999,12,292
20-Oct-99,1999,10,20,12,12,12,,,,,,,10/20/1999,1,293
21-Oct-99,1999,10,21,90,12,12,,,,,,,10/21/1999,7.5,294
22-Oct-99,1999,10,22,45,12,12,,,,,,,10/22/1999,3.75,295
23-Oct-99,1999,10,23,6,6,6,,,,,,,10/23/1999,1,296
24-Oct-99,1999,10,24,144,12,12,,,,,,,10/24/1999,12,297
25-Oct-99,1999,10,25,144,12,12,,,,,,,10/25/1999,12,298
26-Oct-99,1999,10,26,42,12,12,,,,,,,10/26/1999,3.5,299
27-Oct-99,1999,10,27,36,12,12,,,,,,,10/27/1999,3,300
30-Oct-99,1999,10,30,66,12,12,,,,,,,10/30/1999,5.5,303
31-Oct-99,1999,10,31,42,12,12,,,,,,,10/31/1999,3.5,304
1-Nov-99,1999,11,1,12,12,12,,,,,,,11/1/1999,1,305
2-Nov-99,1999,11,2,42,12,12,,,,,,,11/2/1999,3.5,306
4-Nov-99,1999,11,4,36,12,12,,,,,,,11/4/1999,3,308
5-Nov-99,1999,11,5,43,10,12,,,,,,,11/5/1999,3.583333,309
6-Nov-99,1999,11,6,125,11,12,,,,,,,11/6/1999,10.41667,310
7-Nov-99,1999,11,7,92,8,12,,,,,,,11/7/1999,7.666667,311
8-Nov-99,1999,11,8,76,8,11,,,,,,,11/8/1999,6.909091,312
9-Nov-99,1999,11,9,86,10,12,,,,,,,11/9/1999,7.166667,313
10-Nov-99,1999,11,10,84,12,12,,,,,,,11/10/1999,7,314
12-Nov-99,1999,11,12,75,10,10,,,,,,,11/12/1999,7.5,316
13-Nov-99,1999,11,13,100,10,10,,,,,,,11/13/1999,10,317
14-Nov-99,1999,11,14,38,3,10,,,,,,,11/14/1999,3.8,318
19-Nov-99,1999,11,19,10,3,3,,,,,,,11/19/1999,3.333333,323
30-Apr-00,2000,4,30,21,3,3,,,,,,,4/30/2000,7,121
4-May-00,2000,5,4,38,7,7,,,,,,,5/4/2000,5.428571,125
6-May-00,2000,5,6,59,7,10,,,,,,,5/6/2000,5.9,127
7-May-00,2000,5,7,55,10,10,,,,,,,5/7/2000,5.5,128
8-May-00,2000,5,8,32,3,10,,,,,,,5/8/2000,3.2,129
9-May-00,2000,5,9,118,4,10,,,,,,,5/9/2000,11.8,130
10-May-00,2000,5,10,54,9,9,,,,,,,5/10/2000,6,131
11-May-00,2000,5,11,153,3,10,,,,,,,5/11/2000,15.3,132
12-May-00,2000,5,12,94,10,11,,,,,,,5/12/2000,8.545455,133
13-May-00,2000,5,13,112,11,11,,,,,,,5/13/2000,10.18182,134
14-May-00,2000,5,14,158,10,11,,,,,,,5/14/2000,14.36364,135
15-May-00,2000,5,15,165,11,11,,,,,,,5/15/2000,15,136
16-May-00,2000,5,16,165,11,11,,,,,,,5/16/2000,15,137
17-May-00,2000,5,17,149,7,11,,,,,,,5/17/2000,13.54545,138
18-May-00,2000,5,18,60,8,11,,,,,,,5/18/2000,5.454545,139
20-May-00,2000,5,20,110,11,11,,,,,,,5/20/2000,10,141
21-May-00,2000,5,21,159,11,11,,,,,,,5/21/2000,14.45455,142
22-May-00,2000,5,22,113,7,11,,,,,,,5/22/2000,10.27273,143
23-May-00,2000,5,23,55,11,11,,,,,,,5/23/2000,5,144
24-May-00,2000,5,24,49,6,11,,,,,,,5/24/2000,4.454545,145
25-May-00,2000,5,25,165,11,11,,,,,,,5/25/2000,15,146
26-May-00,2000,5,26,137,7,11,,,,,,,5/26/2000,12.45455,147
27-May-00,2000,5,27,165,11,11,,,,,,,5/27/2000,15,148
28-May-00,2000,5,28,165,11,11,,,,,,,5/28/2000,15,149
29-May-00,2000,5,29,66,11,11,,,,,,,5/29/2000,6,150
6-Sep-00,2000,9,6,22,11,11,,,,,,,9/6/2000,2,250
7-Sep-00,2000,9,7,33,3,11,,,,,,,9/7/2000,3,251
8-Sep-00,2000,9,8,64,3,11,,,,,,,9/8/2000,5.818182,252
9-Sep-00,2000,9,9,88,3,11,,,,,,,9/9/2000,8,253
10-Sep-00,2000,9,10,57,3,11,,,,,,,9/10/2000,5.181818,254
11-Sep-00,2000,9,11,91,3,11,,,,,,,9/11/2000,8.272727,255
12-Sep-00,2000,9,12,40,3,11,,,,,,,9/12/2000,3.636364,256
13-Sep-00,2000,9,13,28,11,11,,,,,,,9/13/2000,2.545455,257
14-Sep-00,2000,9,14,29,3,11,,,,,,,9/14/2000,2.636364,258
15-Sep-00,2000,9,15,22,11,11,,,,,,,9/15/2000,2,259
16-Sep-00,2000,9,16,143,11,11,,,,,,,9/16/2000,13,260
17-Sep-00,2000,9,17,140,8,11,,,,,,,9/17/2000,12.72727,261
18-Sep-00,2000,9,18,143,11,11,,,,,,,9/18/2000,13,262
19-Sep-00,2000,9,19,93,11,11,,,,,,,9/19/2000,8.454545,263
20-Sep-00,2000,9,20,131,7,11,,,,,,,9/20/2000,11.90909,264
21-Sep-00,2000,9,21,126,11,11,,,,,,,9/21/2000,11.45455,265
22-Sep-00,2000,9,22,143,11,11,,,,,,,9/22/2000,13,266
23-Sep-00,2000,9,23,132,11,11,,,,,,,9/23/2000,12,267
24-Sep-00,2000,9,24,137,11,11,,,,,,,9/24/2000,12.45455,268
25-Sep-00,2000,9,25,92,7,11,,,,,,,9/25/2000,8.363636,269
27-Sep-00,2000,9,27,116,7,11,,,,,,,9/27/2000,10.54545,271
28-Sep-00,2000,9,28,96,7,11,,,,,,,9/28/2000,8.727273,272
29-Sep-00,2000,9,29,132,11,11,,,,,,,9/29/2000,12,273
30-Sep-00,2000,9,30,124,7,11,,,,,,,9/30/2000,11.27273,274
1-Oct-00,2000,10,1,88,11,11,,,,,,,10/1/2000,8,275
2-Oct-00,2000,10,2,132,11,11,,,,,,,10/2/2000,12,276
3-Oct-00,2000,10,3,120,7,11,,,,,,,10/3/2000,10.90909,277
4-Oct-00,2000,10,4,132,11,11,136,,,,,,10/4/2000,12,278
5-Oct-00,2000,10,5,69,3,11,84,,,,,,10/5/2000,6.272727,279
6-Oct-00,2000,10,6,64,3,11,6,,,,,,10/6/2000,5.818182,280
7-Oct-00,2000,10,7,88,11,11,43,,,,,,10/7/2000,8,281
8-Oct-00,2000,10,8,132,11,11,68,,,,,,10/8/2000,12,282
9-Oct-00,2000,10,9,66,11,11,19,,,,,,10/9/2000,6,283
10-Oct-00,2000,10,10,26,7,7,,,,,,,10/10/2000,3.714286,284
11-Oct-00,2000,10,11,60,4,7,,,,,,,10/11/2000,8.571428,285
12-Oct-00,2000,10,12,132,11,11,,,,,,,10/12/2000,12,286
13-Oct-00,2000,10,13,78,7,11,11,,,,,,10/13/2000,7.090909,287
14-Oct-00,2000,10,14,94,11,11,22,,,,,,10/14/2000,8.545455,288
15-Oct-00,2000,10,15,132,11,11,70,,,,,,10/15/2000,12,289
16-Oct-00,2000,10,16,46,4,11,,,,,,,10/16/2000,4.181818,290
